drug,DEG,logFC
Linifanib,PACS2,-1.13295333726065
Linifanib,PCK1,3.40248919100988
Linifanib,RBM25,-1.54139788945515
Linifanib,RALGAPA1,-1.12192802202134
Linifanib,HPX,2.08299544879368
Linifanib,BFAR,-1.86181766646249
Linifanib,THBS2,3.20619454270318
Linifanib,ATP6V0A4,1.50408015932356
Linifanib,DIP2C,2.15914837519327
Linifanib,KIAA0101,-1.57161310740879
Linifanib,MOAP1,-1.42549918946766
Linifanib,MED24,-2.35096374012174
Linifanib,ACSF2,-2.25103453795115
Linifanib,PRMT2,1.29280583631425
Linifanib,SART3,-1.18562423615229
Linifanib,MRPS2,-2.64167277018229
Linifanib,ISG20L2,-1.4595706973757
Linifanib,YIPF5,1.73850312119438
Linifanib,UBN1,-1.08495241687411
Linifanib,ZNF274,0.969297579356601
Linifanib,GCLM,-1.98781415394374
Linifanib,MME,3.17536196254548
Linifanib,HIST1H2BO,0.676728963851929
Linifanib,ZNF516,-1.42119436036973
Linifanib,SLC1A3,1.96369223154726
Linifanib,PTP4A1,-2.89029994465055
Linifanib,CLPX,-2.19346016929263
Linifanib,ERAP1,2.62017631530762
Linifanib,TMUB2,-0.695213045392718
Linifanib,HOXC5,0.812393659637089
Linifanib,APTX,-1.24774745532444
Linifanib,KLHL20,0.918388962745668
Linifanib,WDR45B,-2.39965583029247
Linifanib,BMP4,-2.31290458497547
Linifanib,FASTKD5,-3.17373038473583
Linifanib,HRH3,1.00766650835673
Linifanib,AKAP8,-1.4810105732509
Linifanib,VPS50,0.584111889203391
Linifanib,YIPF6,1.82390133539836
Linifanib,MTMR9,-0.945564780916489
Linifanib,PTPN12,-1.10769918986729
Linifanib,MRPL57,-1.82728048733302
Linifanib,GRIK2,1.25649565174466
Linifanib,PCDHGA10,1.51133616197677
Linifanib,AKIRIN1,-1.98540051210495
Linifanib,TMEM184C,-1.18580051830837
Linifanib,HOMER1,-2.81641316413879
Linifanib,H6PD,1.46338986215138
Linifanib,TMPRSS3,1.97052864233653
Linifanib,LAMP3,3.37154472583816
Linifanib,SH3GL1,-1.5489885750271
Linifanib,HEG1,1.38937364873432
Linifanib,RPL37,-0.51449388549441
Linifanib,NDFIP1,1.94640299252101
Linifanib,KRTAP1-1,1.08007258460635
Linifanib,SCRT1,0.560932812236604
Linifanib,SLC17A3,1.9445785908472
Linifanib,MUTYH,-1.23336287907191
Linifanib,KNG1,1.20462353172756
Linifanib,KLKB1,1.28179430393946
Linifanib,GPR85,0.805883265676956
Linifanib,ARL6IP1,-1.82506496565683
Linifanib,ZBTB5,-1.13671078568413
Linifanib,ZNF282,-1.18927570751735
Linifanib,MVK,-0.791637216295518
Linifanib,DLST,-1.79014932541619
Linifanib,DGKZ,-2.28971359275636
Linifanib,ELF2,-1.46180736450922
Linifanib,TSR1,-1.54478418259394
Linifanib,SOD1,1.44171952065967
Linifanib,RTN4,1.46307919138954
Linifanib,NPL,2.79414339292617
Linifanib,KIF23,-1.4169789098558
Linifanib,SLC16A3,-1.29520456563859
Linifanib,FAAP100,-1.29106135027749
Linifanib,GPM6A,2.30926841958648
Linifanib,COLEC10,0.891450126965842
Linifanib,SMG8,-1.77856393655141
Linifanib,GRWD1,-3.54697857584272
Linifanib,INPP5A,-1.61324820064363
Linifanib,DLGAP5,-1.3517782006945
Linifanib,HSD17B4,1.74757713363284
Linifanib,GDE1,1.78195976643335
Linifanib,TBX3,-3.40250939414615
Linifanib,WDR6,-1.58511852082752
Linifanib,GATB,-0.903101478304182
Linifanib,CNTFR,1.16305409158979
Linifanib,CELP,1.06881555489131
Linifanib,CECR1,3.21385530063084
Linifanib,RQCD1,-1.40781663713001
Linifanib,GLRX2,-1.52012901079087
Linifanib,CDK17,-1.68046360356467
Linifanib,BSDC1,-1.32361334846133
Linifanib,CLTA,-1.43021564256577
Linifanib,NDUFA10,1.42752784774417
Linifanib,CENPA,-1.20718923069182
Linifanib,IBTK,-1.73755700247628
Linifanib,ELAC1,0.693055311838783
Linifanib,FUT9,1.19137792927878
Linifanib,CEACAM3,0.851687902495976
Linifanib,HLA-DRB6,1.31598635798409
Linifanib,XPO6,-1.38365608169919
Linifanib,GLI2,2.03329887844267
Linifanib,TECTA,0.53300346079327
Linifanib,TTI1,-1.01381887140727
Linifanib,RARRES2,3.04708966754732
Linifanib,FAM32A,-1.24234977222625
Linifanib,UMPS,-1.30293864295596
Linifanib,ERLIN1,-1.28577886308942
Linifanib,TTK,-1.35413178943452
Linifanib,TFB1M,-1.37538042522612
Linifanib,GPX2,-2.16235534350077
Linifanib,FIG4,1.285245628584
Linifanib,PRLH,-0.624684453010561
Linifanib,AIFM1,1.04973553475879
Linifanib,ORC2,-1.17902320907229
Linifanib,GNGT1,0.654261464164369
Linifanib,SURF2,-1.0477359238125
Linifanib,MBTPS2,1.01785157408033
Linifanib,APOA1,-2.24147747811816
Linifanib,IL12RB1,0.726171465147111
Linifanib,GFRA4,0.902233833358402
Linifanib,GRSF1,-2.2697669892084
Linifanib,IKZF3,0.700433838935125
Linifanib,C15orf39,-1.32265218098958
Linifanib,NAA15,-1.73484683036804
Linifanib,TROAP,-0.779635554268243
Linifanib,SH3TC1,2.22743029821487
Linifanib,PDE1C,1.03924075762431
Linifanib,KIF22,-1.55364288602556
Linifanib,LIN37,-1.38877751146044
Linifanib,IRS1,2.34024599620274
Linifanib,ANKRD53,0.596168387503851
Linifanib,FASTKD2,-1.14435396875654
Linifanib,IPO8,1.07484567733038
Linifanib,ING2,-1.58220870721908
Linifanib,ADAMTS6,0.930307104474023
Linifanib,UBE2D3,-1.74525245030721
Linifanib,EIF2S2,-1.32423524629502
Linifanib,NARF,-2.28238865307399
Linifanib,RRP12,-2.89683032603491
Linifanib,MRPL2,-1.05840518361046
Linifanib,MBNL2,-1.88590698582785
Linifanib,WISP2,1.74147994461513
Linifanib,SLC35C2,-1.00302853470757
Linifanib,C2orf44,-1.17137352625529
Linifanib,PUS1,-1.21150174595061
Linifanib,DAP,1.51039024194082
Linifanib,DIABLO,-1.16053525606791
Linifanib,KATNA1,-1.17049553848448
Linifanib,CARM1,-1.53218513443356
Linifanib,PDE6A,0.649090727170308
Linifanib,LDLRAP1,-1.07396527131398
Linifanib,EPHA7,1.18774847757249
Linifanib,ANO1,2.10770823345298
Linifanib,CLPB,-1.34548445542654
Linifanib,MCRS1,-1.0719746521541
Linifanib,NIPA2,-1.98871419543312
Linifanib,DOLPP1,-1.2767448084695
Linifanib,TTC38,-1.53674986248925
Linifanib,LSM7,-2.0543428829738
Linifanib,KAZN,-2.01978508631388
Linifanib,C14orf166,-1.52625066893442
Linifanib,CDR2L,-2.03496246110825
Linifanib,IL7R,3.62732307683854
Linifanib,BCL11A,1.69761013700849
Linifanib,MEPCE,-1.45445932660784
Linifanib,HRAS,-2.01653312501452
Linifanib,MAGEC2,1.28559759684972
Linifanib,BYSL,-1.28376185326349
Linifanib,PRAMEF10,0.54380756900424
Linifanib,TMEM140,1.35055299032302
Linifanib,CUL2,-1.0500096025921
Linifanib,LAIR2,-1.50067894231705
Linifanib,NFIL3,-2.06788406485603
Linifanib,ASB7,-0.751522978146869
Linifanib,LRP12,2.36110226880936
Linifanib,NPAS2,-2.13242747670128
Linifanib,STATH,2.23549308947154
Linifanib,GTF2B,-1.4696782770611
Linifanib,DCK,-2.64526614688691
Linifanib,FSCN1,-2.86260544118427
Linifanib,KCNMB2,0.754088941074551
Linifanib,PUM2,-1.46712557474772
Linifanib,ABCA5,-1.26744937329065
Linifanib,HHLA1,0.928017661685034
Linifanib,FMO4,0.975784094560714
Linifanib,TRAF6,-0.932709620112464
Linifanib,HSD17B1,1.0273346390043
Linifanib,UBIAD1,-1.56378726732163
Linifanib,DPT,1.97888206300281
Linifanib,COL11A1,4.61610179465441
Linifanib,GTF2IRD1,-1.42810764766874
Linifanib,MAP3K13,-1.02985443387713
Linifanib,RBMY2FP,0.58817484265282
Linifanib,ZNHIT6,-1.35851111866179
Linifanib,LTBR,-1.3180285181318
Linifanib,PCYT2,-1.22064671062288
Linifanib,ZNF207,-1.3077552999769
Linifanib,PPP1CC,-1.89647845994858
Linifanib,RIC8B,-0.996796420642306
Linifanib,GJA3,0.850753006480986
Linifanib,RRM2,-2.00775974137443
Linifanib,TLR7,1.34662852400825
Linifanib,ANAPC2,-1.06119369892847
Linifanib,KRT6A,2.09035590787729
Linifanib,RAP1A,1.41518601349422
Linifanib,NNT,1.40549590474083
Linifanib,REXO4,-0.917075531823288
Linifanib,CYP2C8,1.73462418147496
Linifanib,RBM10,-1.21824076062157
Linifanib,HMGN5,1.28636095637367
Linifanib,SUSD4,3.44460669585637
Linifanib,MKI67,-1.38482445194608
Linifanib,ACO1,1.15325453735533
Linifanib,FHOD1,-1.5895855370022
Linifanib,TAF5,-1.14133375031607
Linifanib,EGLN3,1.69417962006161
Linifanib,NDUFAF4,-1.39577543167841
Linifanib,ZFP64,-1.29241236050924
Linifanib,PRCP,1.02224284126644
Linifanib,APOL5,0.671638216291158
Linifanib,CAMK1D,1.91419226782663
Linifanib,XPO1,-1.74632233665103
Linifanib,AXIN1,-1.7497287704831
Linifanib,OR2S2,0.664232447033839
Linifanib,MRPL18,-1.66354876472837
Linifanib,GPATCH3,-0.805458670570734
Linifanib,CHORDC1,-1.73969242686317
Linifanib,SIVA1,-1.70575246356782
Linifanib,PCDHGC3,0.806924047924226
Linifanib,KIF2C,-1.98755319345565
Linifanib,TRIM45,1.061418118931
Linifanib,F9,1.4015391327086
Linifanib,SRY,0.658466566176641
Linifanib,TMEM14A,1.41084182830084
Linifanib,HNRNPA1,-1.37093731335231
Linifanib,SIRT7,-1.71396361078535
Linifanib,NAGK,1.41183958167122
Linifanib,ZC3H13,-1.74172250997452
Linifanib,TGDS,-1.55865883827209
Linifanib,DCTN5,-1.04857517424084
Linifanib,NCBP3,-1.28122464248112
Linifanib,PALM,1.65410052027021
Linifanib,TMEM14B,1.47698445547195
Linifanib,COX10,-0.96569757234482
Linifanib,KRT15,2.55305440652938
Linifanib,GRAMD1B,-1.5201446442377
Linifanib,SLC25A24,1.86326919850849
Linifanib,CD79A,-1.86953253973098
Linifanib,LRRC15,2.81773736292408
Linifanib,AFF2,1.19669086592538
Linifanib,PGS1,-1.56603990849994
Linifanib,GADD45A,1.38065367653257
Linifanib,TSC22D2,-2.09057427587963
Linifanib,CHODL,1.48198982647487
Linifanib,GLB1L,1.1134105977558
Linifanib,SEMA3D,0.567363676570714
Linifanib,PBOV1,0.490846202487041
Linifanib,SNRPD2,-1.86447442145575
Linifanib,TRPC2,0.636341804549807
Linifanib,DOK5,2.44787532374972
Linifanib,PCDHGB5,0.62307559876215
Linifanib,TRIM58,1.51992488475073
Linifanib,POLR2C,-1.53785662423996
Linifanib,SLAMF8,1.27162249315353
Linifanib,NTSR1,1.02707971845355
Linifanib,DECR1,0.914103735060914
Linifanib,PTS,-2.34201581137521
Linifanib,GAREM1,-1.29495770590646
Linifanib,TIPRL,1.40455511638097
Linifanib,RDH14,-1.49146869069054
Linifanib,PRELP,1.88638987995329
Linifanib,LYRM4,-1.24647200675238
Linifanib,ALDH6A1,1.97529628163292
Linifanib,CNIH1,-1.76704384031749
Linifanib,MARK3,-0.93993902206421
Linifanib,CD9,3.6394020148686
Linifanib,TEK,1.60598027138483
Linifanib,PPP1R12A,-1.48666887623923
Linifanib,ZNF749,0.604784017517454
Linifanib,HOXB8,0.537185873304094
Linifanib,GNG13,0.701817069734846
Linifanib,AREL1,-1.47156167597998
Linifanib,TERF1,1.11961709317707
Linifanib,MFSD10,-2.24117626462664
Linifanib,UTP6,-1.29176071711949
Linifanib,MARCH1,2.83115860961732
Linifanib,EMC3,-1.70260309037708
Linifanib,ZNF576,-1.23188573405856
Linifanib,SOX5,1.59797455015637
Linifanib,MAPK1,1.44744421186902
Linifanib,CDC42EP4,-2.88659847350348
Linifanib,KLF5,-2.13590971628825
Linifanib,ADAMTS2,1.9768445179576
Linifanib,LRRC31,-1.11885508469173
Linifanib,MDM2,1.83637569064186
Linifanib,RPS6KA6,0.822750415120804
Linifanib,KCNK7,-0.596185979389008
Linifanib,THBS1,3.03022418703352
Linifanib,FHL3,-0.794362437157402
Linifanib,TRIP13,1.50181697663807
Linifanib,C11orf71,1.08236115319388
Linifanib,ECM2,1.46109540689559
Linifanib,N4BP2L1,1.18369340328943
Linifanib,SF3B3,-1.46589385895502
Linifanib,CGRRF1,-2.10463047027587
Linifanib,RHOF,-2.49380763371785
Linifanib,CLIC2,2.33909568900154
Linifanib,OXA1L,-2.67711547442845
Linifanib,FAF2,-1.0939678124019
Linifanib,PDSS2,-1.04426128523691
Linifanib,CRK,-3.40496666942324
Linifanib,ASXL1,-1.01868334270659
Linifanib,AQP8,1.89901634625026
Linifanib,MCM9,-0.950793533098132
Linifanib,PITPNM3,0.578573312078204
Linifanib,PTGIR,1.07603223550887
Linifanib,CFL1,-0.819092058000118
Linifanib,TMEM134,1.30122615609851
Linifanib,FUT8,-1.79742858523414
Linifanib,GALNT12,4.14789965890703
Linifanib,PFKL,2.31388190246764
Linifanib,DDX24,-1.31446579524449
Linifanib,RPL36,-2.60248072942098
Linifanib,TRAF5,1.60532267320724
Linifanib,GSPT1,-1.44448154313223
Linifanib,ARAP2,-1.51810745965867
Linifanib,MLANA,1.26372963190079
Linifanib,PITRM1,-1.54814399424053
Linifanib,ZNF292,-1.18036694753738
Linifanib,HCFC2,-0.832143664360044
Linifanib,NFIX,1.40529126780374
Linifanib,RPRD2,-1.61380954015823
Linifanib,TIAL1,-1.94549453258515
Linifanib,ASIC2,0.582738399505616
Linifanib,RANBP1,1.41309561048235
Linifanib,MDM4,1.07864887941451
Linifanib,PDE6B,1.09847284498669
Linifanib,CDH1,2.83963778473082
Linifanib,SLC25A15,-1.8679689679827
Linifanib,CCNB2,-2.87620741980416
Linifanib,MAP7D1,-1.36286835443406
Linifanib,PRPF39,-1.31244745140984
Linifanib,TNFSF14,1.63925180548713
Linifanib,NRBP1,-1.24356728508359
Linifanib,WBSCR16,-0.837078684852233
Linifanib,OGT,1.87385500612713
Linifanib,SLC7A4,0.802968825612748
Linifanib,EPHX2,1.91473378453935
Linifanib,NPEPL1,1.31258528573173
Linifanib,TXNRD1,-1.24108386039734
Linifanib,MTUS1,-3.39141760553632
Linifanib,HCLS1,1.57395437217894
Linifanib,GMPR,3.2388205812091
Linifanib,IMPACT,1.24378450143905
Linifanib,NOL12,-1.00209695384616
Linifanib,CIAPIN1,-2.42677131153288
Linifanib,KRT12,0.889895643506733
Linifanib,MC5R,0.592789053916932
Linifanib,IQSEC3,0.7091870762053
Linifanib,EPHX1,2.39534351939247
Linifanib,ZNF264,2.3146501041594
Linifanib,SLC26A2,2.71473967035612
Linifanib,LRRC19,1.07757241952987
Linifanib,BMP15,0.658445205007281
Linifanib,KNOP1,-0.95422099885486
Linifanib,CA5A,-0.901501473926362
Linifanib,LZTS1,1.03947750159672
Linifanib,FIBP,1.50763888586135
Linifanib,SNRNP35,-0.930432296934583
Linifanib,RTF1,-1.53818125951857
Linifanib,NAP1L1,-1.21975806781223
Linifanib,PRC1,-1.65788299696786
Linifanib,HOXB6,2.88364355904715
Linifanib,TIMM8A,-0.892567265601383
Linifanib,PDZD8,-2.05181575956799
Linifanib,ETF1,-1.607309227898
Linifanib,OLFML1,1.2350221929096
Linifanib,DRD5,1.11466340791611
Linifanib,SUZ12,-0.750137669699529
Linifanib,RNF219,-1.15964902014959
Linifanib,HIST2H2BE,2.26652819769723
Linifanib,REEP4,-1.07447081520443
Linifanib,RAB11FIP5,-1.40047980490185
Linifanib,PRPSAP1,-2.18359949475243
Linifanib,BHMT,1.58592564719064
Linifanib,USP7,-1.63617473556881
Linifanib,ITGA9,-0.764236348015923
Linifanib,DCC,0.602919890767053
Linifanib,HTR1B,0.750043358121601
Linifanib,FAM57A,-2.8810574781327
Linifanib,RBM23,-0.813160930361065
Linifanib,EXOSC9,-0.832765851702008
Linifanib,USP3,-2.45416634423392
Linifanib,DMXL1,1.74987691924685
Linifanib,FUS,-1.84729653313046
Linifanib,CLSPN,0.6354919955844
Linifanib,LIMK1,-0.940819025039673
Linifanib,MKRN2,-1.3874390182041
Linifanib,TEX41,0.89554464817047
Linifanib,KLC2,1.12361444178082
Linifanib,INA,2.23794370605832
Linifanib,KCTD20,1.51428276016599
Linifanib,CNTN5,0.518329870133175
Linifanib,CRYBB1,0.667361651148115
Linifanib,POLE3,-1.28716525577364
Linifanib,CA7,1.03069945176443
Linifanib,VCPKMT,-1.52317038036528
Linifanib,POU2AF1,-2.47678522268931
Linifanib,ZNF639,-0.619534759294418
Linifanib,OSTM1,1.37052307810102
Linifanib,PABPC4,-1.12413120269775
Linifanib,PRKG1,0.853197881153651
Linifanib,GFRA1,1.65992467460178
Linifanib,CD68,1.45518757615771
Linifanib,ZMIZ1,-1.84468156950814
Linifanib,POU6F2,0.550444824354986
Linifanib,CSTF3,-1.69829824992588
Linifanib,TADA3,-1.44261461212521
Linifanib,PRAMEF12,0.570740194547743
Linifanib,TBCC,-1.17763829798925
Linifanib,CTSO,2.16211582081658
Linifanib,CTSB,1.95420013155256
Linifanib,ZNF141,1.16115350382669
Linifanib,ZBTB3,0.75831719807216
Linifanib,ZIC3,1.4775740021751
Linifanib,ZNF37BP,-0.804471333821614
Linifanib,SIL1,1.06356401670546
Linifanib,ERG,-2.0485032683327
Linifanib,DOK4,-1.29518707593282
Linifanib,HIST1H2AI,1.18047226042974
Linifanib,MARCH5,-0.955187570481073
Linifanib,EIF3A,-0.980424233845298
Linifanib,UPF3A,-1.62369514646984
Linifanib,MC4R,1.2333209003721
Linifanib,SRSF4,-1.25286532583691
Linifanib,AMT,1.61592832065764
Linifanib,IL2,0.786645906312129
Linifanib,PDCD5,-1.10706482614789
Linifanib,RABEP1,-1.18284937881288
Linifanib,ARFGEF1,-0.949219425519304
Linifanib,ATP4B,0.982453363282341
Linifanib,C11orf80,1.3077560947055
Linifanib,JARID2,-1.96816154321035
Linifanib,LONP1,-1.66016578674316
Linifanib,LRP4,-2.1849717923573
Linifanib,FN1,-2.77984050342015
Linifanib,DAZAP2,1.21650888806298
Linifanib,SPATA2,-1.0726979630334
Linifanib,ECM1,1.7963456766946
Linifanib,RNMT,-1.64015299933297
Linifanib,PPP6C,-1.39981348741622
Linifanib,AK2,-1.44259233701797
Linifanib,DEAF1,-1.26670113631657
Linifanib,EGLN2,-0.994422191665281
Linifanib,FN3KRP,-1.61904011453901
Linifanib,HSPBP1,-1.49009190286909
Linifanib,STAT2,1.62223619506473
Linifanib,C11orf21,-0.830463119915554
Linifanib,EED,-1.30090367226374
Linifanib,CRYZL1,1.52453238623483
Linifanib,DGKD,-1.49283666270119
Linifanib,SMU1,1.0625141234625
Linifanib,DERL2,-1.44141191527957
Linifanib,PTPRM,-1.32960539772397
Linifanib,EMC9,-0.888609046027768
Linifanib,DHX30,-1.12297755195981
Linifanib,SNCG,1.51547043664115
Linifanib,FTL,-1.91378349349612
Linifanib,RAD51D,-0.773716182935807
Linifanib,RBCK1,1.3236568201156
Linifanib,WWC3,1.91539033821651
Linifanib,MAPK4,-0.544082499685739
Linifanib,PDCL,-0.837290667352219
Linifanib,CTBS,1.54099984396072
Linifanib,TXNIP,4.55327716611681
Linifanib,EXOC7,-1.72500956626165
Linifanib,KRTAP2-4,0.540904374349686
Linifanib,NBN,-1.43238984970819
Linifanib,VRK1,-1.61892165456499
Linifanib,KIAA1462,2.6989335332598
Linifanib,MAML1,-0.958364310718719
Linifanib,GGNBP2,-1.43554409344991
Linifanib,PPP1R13B,-2.35841757342929
Linifanib,AMIGO2,2.61993743692126
Linifanib,APEX1,-2.20907841409955
Linifanib,RCBTB1,0.992458547864642
Linifanib,ERCC6L,-0.879820534161159
Linifanib,EHD2,1.72353719529651
Linifanib,UBAP2,-2.18084380740211
Linifanib,GTF3C2,-1.70974701926822
Linifanib,NKRF,-1.06716883750188
Linifanib,PSMB10,1.32803920337132
Linifanib,CTSD,0.989226363954092
Linifanib,COL6A1,2.35862030869438
Linifanib,FNDC4,-1.21916829404377
Linifanib,THBS3,1.7237446478435
Linifanib,HSPB6,1.93655552750542
Linifanib,VAMP4,1.06840821674892
Linifanib,PLEKHM2,-1.19265143076579
Linifanib,IMP4,-1.53034306707837
Linifanib,BEX4,3.32666621889387
Linifanib,GSTT2,-1.38744251500992
Linifanib,ATXN3,-1.15793749831971
Linifanib,MVB12B,-1.24970760799589
Linifanib,MS4A12,2.01790497700373
Linifanib,ZNF257,1.02813473201933
Linifanib,ALDH7A1,2.00933399086907
Linifanib,TARS,-1.67860109465463
Linifanib,GHITM,1.437446753184
Linifanib,REST,-1.21583654199328
Linifanib,ALDH5A1,2.02664703982217
Linifanib,SIGLEC9,1.4590060540608
Linifanib,FBL,-1.31069050516401
Linifanib,RFX1,0.483046259198872
Linifanib,C12orf29,-1.47936441784813
Linifanib,PPP3CC,-1.14239302135649
Linifanib,ELOVL2,-2.4011139018195
Linifanib,MTDH,-1.55723435538155
Linifanib,TLE3,-1.09814990702129
Linifanib,SULT1E1,-1.23768750258854
Linifanib,SHOX,0.857312599817911
Linifanib,RWDD3,-1.4445842107137
Linifanib,ATAD5,-0.524135765575231
Linifanib,POLR3B,-1.16294414088839
Linifanib,DDX31,-1.05349551496052
Linifanib,TRAT1,1.67458064215524
Linifanib,TDO2,2.52935452120645
Linifanib,ALPP,1.43114325262252
Linifanib,NR2C1,-1.89277357146853
Linifanib,CPSF6,-1.8711343946911
Linifanib,DNAJB9,-1.4061100539707
Linifanib,ORC5,-1.1552358184542
Linifanib,NUDT9,-1.55133276893979
Linifanib,PLCE1,1.25075514543624
Linifanib,PDE3B,-1.59047350429353
Linifanib,CAPG,2.38954131376176
Linifanib,PCDHGA3,1.04069085632052
Linifanib,RNF19B,-1.74943982987176
Linifanib,SHOC2,-1.66367059094565
Linifanib,SNRPG,-1.59313625381106
Linifanib,OPTN,1.50773766494933
Linifanib,ZBTB1,-1.70646591981251
Linifanib,GNL3L,0.698559982436048
Linifanib,NDUFA4L2,2.63590112754278
Linifanib,DHRS7B,-1.65150734356471
Linifanib,ATG14,-1.45685482025146
Linifanib,TNNT2,-1.37781189169203
Linifanib,BNIP1,-0.868128731137228
Linifanib,RLN2,1.59239319960276
Linifanib,CLN8,1.20765240419479
Linifanib,PLXNB2,1.54150144259135
Linifanib,TTBK2,0.766196693692891
Linifanib,CBY1,1.00093285242717
Linifanib,KIAA0368,-1.45440778278169
Linifanib,SLC5A12,0.656349131039211
Linifanib,OVOL2,0.953851064046226
Linifanib,RAB11FIP3,-1.23814270042237
Linifanib,SAE1,-1.22001784188407
Linifanib,IQGAP1,1.90471840472448
Linifanib,WDR12,-1.86227983520144
Linifanib,EFHC2,2.75460103012266
Linifanib,ZNF528,1.1015829869679
Linifanib,LONP2,-1.87211527427037
Linifanib,CYB5R1,1.29638114429655
Linifanib,KCNE2,1.29697439784095
Linifanib,MDFIC,2.38196128890628
Linifanib,POFUT1,-1.17565506412869
Linifanib,PAXBP1,-1.17427962166922
Linifanib,RRAD,1.11160882881709
Linifanib,CAPN7,-0.979532434826802
Linifanib,FAM65B,1.84723246097565
Linifanib,ATAD2B,-1.41454161348797
Linifanib,MYCN,1.67789909953163
Linifanib,CDH16,1.70638765039898
Linifanib,PCDHA6,0.619396533284873
Linifanib,SGCA,-0.574743287903921
Linifanib,MYL9,1.03239551044646
Linifanib,KIF26B,0.808636716433936
Linifanib,NPM3,-1.44601939973377
Linifanib,DNAJA1,-1.94369200297764
Linifanib,CCNE1,-1.71649364630381
Linifanib,ORC6,-1.57399799710228
Linifanib,TBC1D13,-1.27009775525047
Linifanib,SLIT2,2.56575052085377
Linifanib,NENF,1.10470259757269
Linifanib,ISCA1,-1.49818278494335
Linifanib,CRP,1.99214439732688
Linifanib,ZNF3,-0.936143352871849
Linifanib,GOLGA1,-0.754122671626862
Linifanib,PRPF38B,-0.875301548412867
Linifanib,NIP7,-1.66908594540187
Linifanib,RNF2,-0.587508598963418
Linifanib,TEX15,0.620602550960724
Linifanib,SFPQ,-1.83537531466711
Linifanib,OR1G1,0.701855710574558
Linifanib,VAPB,-0.778625669933499
Linifanib,RPL21,-0.437840768269135
Linifanib,RPS13,-0.580020847774694
Linifanib,NXT1,-1.27864585603986
Linifanib,CCDC6,-1.56824880554563
Linifanib,ZNF394,-1.15241906188783
Linifanib,SLC12A1,1.16685740152995
Linifanib,GPS1,-1.24429778825669
Linifanib,PAQR6,-1.30828235830579
Linifanib,CERK,1.39154749257224
Linifanib,HIST1H2AJ,1.28645823683057
Linifanib,OR11A1,0.483728442873273
Linifanib,KRT13,3.09889959153675
Linifanib,PAPPA2,0.908217980748129
Linifanib,AGXT,0.898911703200565
Linifanib,CSRP2,2.9469096660614
Linifanib,RPL29,-1.02843676294599
Linifanib,DUSP1,2.50204162938254
Linifanib,RBBP6,-1.53140628905523
Linifanib,WDR26,1.41552947816395
Linifanib,CCDC93,-0.761679365521383
Linifanib,KCTD13,-0.931261721111477
Linifanib,CCPG1,1.46644702411833
Linifanib,GNG5,-2.10690786724999
Linifanib,SIRT1,-1.00312892595927
Linifanib,CCR5,1.38045400097256
Linifanib,FGD1,0.927781184514364
Linifanib,DEFB1,3.33365100906009
Linifanib,JUND,-1.33046964236669
Linifanib,PLCB4,2.0049159526825
Linifanib,SNRPF,-1.71091453234354
Linifanib,CHKB,1.36000837598529
Linifanib,C17orf62,-1.54840438706534
Linifanib,LEF1,3.46209304957163
Linifanib,ASB6,-1.2127453372592
Linifanib,FXN,-1.72780679521106
Linifanib,LRP1,1.21376609802246
Linifanib,GPN1,-1.3819283076695
Linifanib,ADGRG2,-2.84610970815023
Linifanib,PDE4DIP,1.62613831531434
Linifanib,TIMELESS,0.67234830629258
Linifanib,MYL6B,-1.63319487798781
Linifanib,CYP17A1,1.09881510053363
Linifanib,HIPK2,1.41703234967731
Linifanib,ACOT7,1.26324197224208
Linifanib,NELFA,-0.926458915074666
Linifanib,PISD,-1.05833379427592
Linifanib,ARID4A,-1.01422715754736
Linifanib,MAP2K4,-1.04307341575623
Linifanib,MFAP5,2.51435421194349
Linifanib,GC,2.26144991602216
